time,U2,PEEQ_max,DAMAGET_max,DAMAGEC_max,SDEG_max,job_aug
0.6951940059661865,13.90388011932373,0.099275067448616,0.9879999756813048,0.9470000267028807,0.9982362985610962,sample_000
0.7005710601806641,14.01142120361328,0.1024252325296402,0.9879999756813048,0.9470000267028807,0.9982362985610962,sample_000
0.7060438990592957,14.120878219604492,0.104028895497322,0.9879999756813048,0.9470000267028807,0.9982362985610962,sample_000
0.7105213403701782,14.210427284240724,0.1057285144925117,0.9879999756813048,0.9470000267028807,0.9982362985610962,sample_000
0.7151408195495605,14.302816390991213,0.1086426675319671,0.9879999756813048,0.9470000267028807,0.9982362985610962,sample_000
0.7210649251937866,14.421298027038574,0.1104068905115127,0.9879999756813048,0.9470000267028807,0.9982362985610962,sample_000
0.7250359058380127,14.50071907043457,0.1139005273580551,0.9879999756813048,0.9470000267028807,0.9982362985610962,sample_000
0.7306145429611206,14.612290382385254,0.1156129762530326,0.9879999756813048,0.9470000267028807,0.9982362985610962,sample_000
0.7351493239402771,14.702985763549805,0.1194349974393844,0.9879999756813048,0.9470000267028807,0.9982362985610962,sample_000
0.7422915697097778,14.845830917358398,0.1231362074613571,0.9879999756813048,0.9470000267028807,0.9982362985610962,sample_000
0.745352566242218,14.90705108642578,0.1231362074613571,0.9879999756813048,0.9470000267028807,0.9982362985610962,sample_000
0.7514744997024536,15.029489517211914,0.1271436810493469,0.9879999756813048,0.9470000267028807,0.9982362985610962,sample_000
0.7558746337890625,15.11749267578125,0.1294768899679184,0.9879999756813048,0.9470000267028807,0.9982362985610962,sample_000
0.7619009613990784,15.238018989562988,0.1324742585420608,0.9879999756813048,0.9470000267028807,0.9982362985610962,sample_000
0.7670663595199585,15.341326713562012,0.1324742585420608,0.9879999756813048,0.9470000267028807,0.9982362985610962,sample_000
0.7722316980361938,15.444634437561035,0.1357909440994262,0.9879999756813048,0.9470000267028807,0.9982362985610962,sample_000
0.777397096157074,15.54794216156006,0.139256402850151,0.9879999756813048,0.9470000267028807,0.9982362985610962,sample_000
0.7825624942779541,15.651249885559082,0.139256402850151,0.9879999756813048,0.9470000267028807,0.9982362985610962,sample_000
0.7864365577697754,15.728731155395508,0.1437356323003769,0.9879999756813048,0.9470000267028807,0.9982362985610962,sample_000
0.7903106212615967,15.806212425231934,0.1437356323003769,0.9879999756813048,0.9470000267028807,0.9982362985610962,sample_000
0.7980586886405945,15.961174011230469,0.1476077437400818,0.9879999756813048,0.9470000267028807,0.9982362985610962,sample_000
0.8019327521324158,16.038654327392578,0.1513737887144088,0.9879999756813048,0.9470000267028807,0.9982362985610962,sample_000
0.8058068156242371,16.11613655090332,0.1513737887144088,0.9879999756813048,0.9470000267028807,0.9982362985610962,sample_000
0.810838520526886,16.21677017211914,0.1552450060844421,0.9879999756813048,0.9470000267028807,0.9982362985610962,sample_000
0.8163544535636902,16.327089309692383,0.1579217165708542,0.9879999756813048,0.9470000267028807,0.9982362985610962,sample_000
0.8200318217277527,16.400636672973633,0.1579217165708542,0.9879999756813048,0.9470000267028807,0.9982362985610962,sample_000
0.8255477547645569,16.510955810546875,0.1613190919160843,0.9879999756813048,0.9470000267028807,0.9982362985610962,sample_000
0.8310637474060059,16.621274948120117,0.1650065183639526,0.9879999756813048,0.9470000267028807,0.9982362985610962,sample_000
0.8365797400474548,16.73159408569336,0.1650065183639526,0.9879999756813048,0.9470000267028807,0.9982362985610962,sample_000
0.842095673084259,16.8419132232666,0.168805718421936,0.9879999756813048,0.9470000267028807,0.9982362985610962,sample_000
0.8489906787872314,16.979812622070312,0.1736833751201629,0.9879999756813048,0.9470000267028807,0.9982362985610962,sample_000
